18.327,39.7151,-7.06415,0.733,-0.458808,-0.363084,3.43,2.18547e-013,-2.63007e-014,8.64031,3.81249,9.62779,1.77636e-014,-18.47,-2.66454e-015,1.31969,1.51811,9.06259,7.10543e-015,-17.95,1.81058e-015,-10.0381,-1.40907,-0.123766,-3.43,-1.05013e-013,-2.75335e-014,-10.2981,3.09382,-10.4489,-2.66454e-014,-18.47,-8.88178e-015,-1.30979,4.47829,-4.93259,-5.81629e-015,-17.95,-6.91736e-015,11.6366,-4.24096,0.432344,-4.10184e-014,4.57,-7.10543e-015,-0.71725,-2.44573,0.307261,-1.06581e-014,6.57,-1.77636e-015,-0.674328,-2.24426,0.233918,1.06,4.19,1.76,10.0896,0.523552,2.37258,5.81,-3.39669e-014,-1.15408e-013,86.2363,-3.38474,23.8022,7.10543e-015,-12.08,-6.45713e-014,-6.30829,-0.360666,-25.1613,1.42109e-014,-9.82,0,0.658037,1.19243,-0.00694579,-1.06,4.19,1.76,-9.87824,0.544381,-2.74572,-6.06,1.13428e-013,1.22518e-013,-88.5338,4.54664,-24.2423,-2.92908e-014,-11.08,1.42582e-013,5.03472,-2.09278,27.0554,-7.10543e-015,-9.82,-8.88178e-016,-0.966837,-2.67219,-0.0225465,-6.03961e-014,4.05,-2.22045e-015,0.154943,17.137,0.0378993,7.10543e-015,5.19,0,0.0637779,-2.55241,0.0620396,
18.3206,39.7104,-7.08281,0.585212,-0.123297,-0.362848,3.43,-2.52165e-014,-2.97638e-014,8.80881,3.45922,9.65503,1.77636e-014,-18.47,-2.66454e-015,1.32847,1.51751,9.10312,7.10543e-015,-17.95,2.30807e-015,-10.2272,-1.37434,-0.122977,-3.43,-2.67716e-013,-2.75335e-014,-10.1421,2.75048,-10.3333,-2.66454e-014,-18.47,-8.88178e-015,-1.30733,4.47402,-5.06025,-4.62909e-015,-17.95,-9.38955e-015,11.6364,-4.22896,0.431112,-4.89184e-014,4.57,-7.10543e-015,-0.620936,-2.68227,0.274432,-1.06581e-014,6.57,-1.77636e-015,-0.584606,-2.45987,0.210152,1.06,4.19,1.76,10.1825,0.528608,2.43747,5.81,-8.29005e-014,-1.33722e-013,86.1015,-3.40174,23.849,7.10543e-015,-12.08,-7.5982e-014,-6.27744,-0.331827,-25.2389,1.42109e-014,-9.82,0,0.592278,1.16374,-0.00601787,-1.06,4.19,1.76,-9.87551,0.542027,-2.71951,-6.06,6.61138e-014,1.44553e-013,-88.5519,4.52118,-24.3051,-3.21293e-014,-11.08,1.6906e-013,5.01788,-2.0949,26.944,-7.10543e-015,-9.82,-8.88178e-016,-1.02492,-2.75061,-0.0246168,-6.03961e-014,4.05,-2.22045e-015,0.187839,17.1789,0.0594065,7.10543e-015,5.19,0,-0.0561207,-2.47692,0.120975,
18.3131,39.7112,-7.08595,0.537337,0.0254761,-0.33392,3.43,-2.54967e-013,-3.35069e-014,8.85342,3.30278,9.63288,1.77636e-014,-18.47,-2.66454e-015,1.35105,1.50836,9.09346,7.10543e-015,-17.95,2.84833e-015,-10.2107,-1.36328,-0.121805,-3.43,-3.29126e-013,-2.75335e-014,-10.083,2.62121,-10.2704,-2.66454e-014,-18.47,-8.88178e-015,-1.32159,4.49313,-5.02694,-3.33276e-015,-17.95,-1.20565e-014,11.6466,-4.28647,0.437364,-5.74328e-014,4.57,-7.10543e-015,-0.607254,-2.79026,0.194796,-1.06581e-014,6.57,-1.77636e-015,-0.566197,-2.55848,0.138722,1.06,4.19,1.76,10.2964,0.533369,2.50071,5.81,-1.27451e-013,-1.53285e-013,85.9899,-3.31017,23.8016,7.10543e-015,-12.08,-8.82542e-014,-6.26762,-0.363741,-25.2303,1.42109e-014,-9.82,0,0.512866,1.21074,-0.00540309,-1.06,4.19,1.76,-9.95598,0.538305,-2.68605,-6.06,-1.4379e-013,1.68107e-013,-88.4315,4.42838,-24.3803,-3.52058e-014,-11.08,1.9735e-013,4.99662,-2.09586,26.973,-7.10543e-015,-9.82,-8.88178e-016,-1.14932,-2.70144,-0.0270952,-6.03961e-014,4.05,-2.22045e-015,0.20781,17.2245,0.0672982,7.10543e-015,5.19,0,-0.145475,-2.50796,0.155547,
18.3012,39.7064,-7.11559,0.476184,0.05737,-0.407975,3.43,-3.10085e-013,-3.75255e-014,8.94092,3.23689,9.70407,1.77636e-014,-18.47,-2.66454e-015,1.3211,1.51748,9.1178,7.10543e-015,-17.95,3.43117e-015,-10.1548,-1.32004,-0.117298,-3.43,1.6892e-013,-2.75335e-014,-9.98035,2.49837,-10.1972,-2.66454e-014,-18.47,-8.88178e-015,-1.34479,4.49616,-5.16106,-1.92782e-015,-17.95,-1.49173e-014,11.615,-4.19878,0.42725,-6.65558e-014,4.57,-7.10543e-015,-0.570077,-2.73951,0.24216,-1.06581e-014,6.57,-1.77636e-015,-0.5359,-2.51197,0.185054,1.06,4.19,1.76,10.3209,0.536274,2.53395,5.81,-1.64653e-013,-1.74062e-013,85.9689,-3.36388,23.7551,7.10543e-015,-12.08,-1.01374e-013,-6.29395,-0.391473,-25.0903,1.42109e-014,-9.82,0,0.548272,1.41666,-0.00681258,-1.06,4.19,1.76,-9.97283,0.541108,-2.71797,-6.06,-2.6443e-013,1.9314e-013,-88.454,4.42455,-24.3826,-3.85186e-014,-11.08,2.27403e-013,5.01487,-2.09335,26.8315,-7.10543e-015,-9.82,-8.88178e-016,-1.10691,-2.82397,-0.0272656,-6.03961e-014,4.05,-2.22045e-015,0.201592,17.1939,0.0178202,7.10543e-015,5.19,0,-0.236224,-2.52213,0.12752,
18.3054,39.7047,-7.13118,0.22236,0.388877,-0.386579,3.43,1.93068e-013,-4.18149e-014,9.22182,2.87983,9.80974,1.77636e-014,-18.47,-2.66454e-015,1.32082,1.5245,9.12326,7.10543e-015,-17.95,4.05635e-015,-10.3847,-1.27745,-0.116082,-3.43,2.9754e-013,-2.75335e-014,-9.74044,2.21917,-10.0576,-2.66454e-014,-18.47,-8.88178e-015,-1.30269,4.47612,-5.04092,-4.14791e-016,-17.95,-1.7971e-014,11.593,-4.27935,0.434614,-7.62818e-014,4.57,-7.10543e-015,-0.370068,-2.91629,0.259175,-1.06581e-014,6.57,-1.77636e-015,-0.355989,-2.67337,0.211749,1.06,4.19,1.76,10.3443,0.538924,2.56428,5.81,-1.91539e-013,-1.9602e-013,85.9691,-3.445,23.6342,7.10543e-015,-12.08,-1.15327e-013,-6.39266,-0.342835,-25.302,1.42109e-014,-9.82,0,0.717874,1.36736,-0.00852934,-1.06,4.19,1.76,-9.83954,0.553506,-2.84335,-6.06,-3.70173e-013,2.19609e-013,-88.7444,4.41184,-24.3349,-4.20662e-014,-11.08,2.59167e-013,5.07477,-2.08185,26.6624,-7.10543e-015,-9.82,-8.88178e-016,-1.00363,-2.87326,-0.0251747,-6.03961e-014,4.05,-2.22045e-015,0.192074,17.1371,0.00711585,7.10543e-015,5.19,0,-0.189191,-2.54567,0.109428,
18.2989,39.7124,-7.12391,0.236179,0.36687,-0.370224,3.43,5.7232e-014,-4.63706e-014,9.20496,2.90874,9.79123,1.77636e-014,-18.47,-2.66454e-015,1.33884,1.52221,9.03738,7.10543e-015,-17.95,4.72367e-015,-10.3179,-1.30003,-0.117371,-3.43,2.87579e-013,-2.75335e-014,-9.76403,2.26101,-10.0882,-2.66454e-014,-18.47,-8.88178e-015,-1.28863,4.42605,-5.11449,1.2058e-015,-17.95,-2.12166e-014,11.5939,-4.22767,0.429395,-8.6605e-014,4.57,-7.10543e-015,-0.378083,-2.89902,0.233148,-1.06581e-014,6.57,-1.77636e-015,-0.361175,-2.65758,0.188512,1.06,4.19,1.76,10.2207,0.534369,2.50311,5.81,-2.05143e-013,-2.19123e-013,86.1456,-3.28819,23.4639,7.10543e-015,-12.08,-1.30101e-013,-6.45318,-0.449189,-25.3575,1.42109e-014,-9.82,0,0.699305,1.29568,-0.00792001,-1.06,4.19,1.76,-9.82333,0.551537,-2.82004,-6.06,-4.75336e-013,2.47471e-013,-88.8119,4.41139,-24.3892,-4.5847e-014,-11.08,2.92593e-013,5.04463,-2.08061,26.8742,-7.10543e-015,-9.82,-8.88178e-016,-1.00381,-2.82721,-0.0247699,-6.03961e-014,4.05,-2.22045e-015,0.141363,17.1868,0.0492531,7.10543e-015,5.19,0,-0.0840617,-2.68913,0.108243,
18.2983,39.7087,-7.12131,0.227078,0.405974,-0.412469,3.43,2.5524e-013,-5.11879e-014,9.20333,2.88821,9.77546,1.77636e-014,-18.47,-2.66454e-015,1.34917,1.52231,9.05015,7.10543e-015,-17.95,5.4329e-015,-10.2926,-1.32037,-0.118921,-3.43,3.01699e-013,-2.75335e-014,-9.75192,2.17556,-10.0734,-2.66454e-014,-18.47,-8.88178e-015,-1.29092,4.44027,-5.25672,2.93342e-015,-17.95,-2.46533e-014,11.5928,-4.17267,0.423765,-9.75195e-014,4.57,-7.10543e-015,-0.369714,-2.90846,0.25411,-1.06581e-014,6.57,-1.77636e-015,-0.35534,-2.66631,0.207219,1.06,4.19,1.76,10.2518,0.531745,2.47877,5.81,-2.02499e-013,-2.43337e-013,86.1293,-3.24877,23.4291,7.10543e-015,-12.08,-1.45681e-013,-6.44761,-0.527469,-25.7015,1.42109e-014,-9.82,0,0.704921,1.15903,-0.00712685,-1.06,4.19,1.76,-9.88435,0.547674,-2.7824,-6.06,-5.7992e-013,2.76687e-013,-88.7265,4.42848,-24.5516,-4.98596e-014,-11.08,3.27631e-013,4.93645,-2.08785,27.1942,-7.10543e-015,-9.82,-8.88178e-016,-0.841617,-2.81674,-0.0206889,-6.03961e-014,4.05,-2.22045e-015,0.13943,17.1799,0.0583916,7.10543e-015,5.19,0,-0.000778875,-2.65379,0.0952222,
18.2923,39.7146,-7.10875,0.393425,0.17101,-0.511808,3.43,-1.77192e-013,-5.62623e-014,9.02839,3.159,9.75745,1.77636e-014,-18.47,-2.66454e-015,1.32292,1.51366,9.24938,7.10543e-015,-17.95,6.18384e-015,-10.1964,-1.31418,-0.117252,-3.43,3.25356e-013,-2.75335e-014,-9.89511,2.39994,-10.1198,-2.66454e-014,-18.47,-8.88178e-015,-1.35352,4.49599,-4.93945,4.76757e-015,-17.95,-2.828e-014,11.6111,-4.27209,0.434563,-1.0902e-013,4.57,-7.10543e-015,-0.521897,-2.74951,0.333564,-1.06581e-014,6.57,-1.77636e-015,-0.499489,-2.52126,0.268973,1.06,4.19,1.76,10.3684,0.533591,2.51051,5.81,-1.79187e-013,-2.68628e-013,86.1124,-3.39834,23.4303,7.10543e-015,-12.08,-1.62053e-013,-6.47392,-0.493472,-25.7022,1.42109e-014,-9.82,0,0.896028,1.09878,-0.00858883,-1.06,4.19,1.76,-9.81829,0.550812,-2.81169,-6.06,-6.83926e-013,3.07212e-013,-88.691,4.38141,-24.6141,-5.41024e-014,-11.08,3.64231e-013,4.93288,-2.08745,27.172,-7.10543e-015,-9.82,-8.88178e-016,-0.828565,-2.86258,-0.0207415,-6.03961e-014,4.05,-2.22045e-015,0.235583,17.248,-0.0163721,7.10543e-015,5.19,0,-0.0374963,-2.60633,0.0648688,
18.2873,39.7126,-7.10257,0.436194,0.125969,-0.55115,3.43,-2.8666e-013,-6.15892e-014,9.02886,3.23795,9.81879,1.77636e-014,-18.47,-2.66454e-015,1.24836,1.50918,9.21057,7.10543e-015,-17.95,6.97625e-015,-10.218,-1.3359,-0.119445,-3.43,3.56938e-013,-2.75335e-014,-9.91167,2.42942,-10.1474,-2.66454e-014,-18.47,-8.88178e-015,-1.34399,4.47517,-5.01023,6.70771e-015,-17.95,-3.20958e-014,11.5749,-4.22644,0.428568,-1.211e-013,4.57,-7.10543e-015,-0.574437,-2.73629,0.377935,-1.06581e-014,6.57,-1.77636e-015,-0.550625,-2.50905,0.306135,1.06,4.19,1.76,10.4711,0.529007,2.47357,5.81,8.20177e-014,-2.94961e-013,86.0707,-3.46571,23.4634,7.10543e-015,-12.08,-1.79205e-013,-6.45725,-0.525851,-25.7118,1.42109e-014,-9.82,0,0.92811,1.16291,-0.00943533,-1.06,4.19,1.76,-9.81094,0.555432,-2.86215,-6.06,-7.87356e-013,3.39006e-013,-88.6596,4.30449,-24.4933,-5.85738e-014,-11.08,4.02343e-013,5.01164,-2.08679,27.0547,-7.10543e-015,-9.82,-8.88178e-016,-1.07339,-2.69008,-0.0251254,-6.03961e-014,4.05,-2.22045e-015,0.363607,17.2502,-0.109355,7.10543e-015,5.19,0,-0.251803,-2.3321,0.0763849,
18.291,39.7091,-7.0976,0.467089,0.120005,-0.539985,3.43,-2.48772e-014,-6.71639e-014,8.98388,3.23886,9.78461,1.77636e-014,-18.47,-2.66454e-015,1.26561,1.51457,9.24084,7.10543e-015,-17.95,7.80993e-015,-10.2056,-1.3384,-0.11952,-3.43,3.94832e-013,-2.75335e-014,-9.96305,2.43058,-10.1991,-2.66454e-014,-18.47,-8.88178e-015,-1.31297,4.4701,-5.07115,8.75332e-015,-17.95,-3.60999e-014,11.566,-4.19342,0.42488,-1.33754e-013,4.57,-7.10543e-015,-0.587452,-2.74021,0.338964,-1.06581e-014,6.57,-1.77636e-015,-0.559607,-2.51285,0.269883,1.06,4.19,1.76,10.4647,0.530396,2.48726,5.81,7.76046e-014,-3.22302e-013,86.1023,-3.44311,23.314,7.10543e-015,-12.08,-1.97121e-013,-6.53573,-0.553448,-25.6555,1.42109e-014,-9.82,0,1.17344,1.08196,-0.0110335,-1.06,4.19,1.76,-9.87591,0.551816,-2.82735,-6.06,-8.9021e-013,3.72026e-013,-88.569,4.22838,-24.549,-6.32723e-014,-11.08,4.41918e-013,4.98546,-2.09349,27.2733,-7.10543e-015,-9.82,-8.88178e-016,-1.14302,-2.76909,-0.027633,-6.03961e-014,4.05,-2.22045e-015,0.299922,17.2373,-0.0274359,7.10543e-015,5.19,0,-0.156467,-2.19675,0.107558,
